,text,_score,_pvalue
1983,vườn,10.504103165298947,0.0011910975510111043
1359,out,10.366503916657784,0.0012832232164011062
1235,nhanh,10.366503916657784,0.0012832232164011062
2209,đầy_đủ,10.350002719901237,0.0012947449444345237
716,hơi,10.342947506800673,0.0012997030497075182
2023,wifi,10.247658331557073,0.0013685821814574317
1403,phòng_tắm,10.247658331557073,0.0013685821814574317
829,khách_hàng,10.099342201672115,0.0014832225817386962
791,internet,9.753810082063305,0.0017895143611180396
2080,yếu,9.753810082063305,0.0017895143611180396
1090,máy_lạnh,9.753810082063305,0.0017895143611180396
1108,món_ăn,9.607503297186401,0.0019378392972957913
461,cảm_thấy,9.521777480042427,0.0020304781978935276
1348,nội_thất,9.456506657176353,0.0021040139666877937
187,bảo_vệ,9.329687499999999,0.0022547080251379185
1976,vân,9.329687499999999,0.0022547080251379185
1768,trang_thiết_bị,9.048981831202966,0.002628411536818772
1075,muỗi,9.003516998827667,0.002694605533812922
265,check,8.957552185098347,0.0027632488424260554
223,bồn_tắm,8.759297264251172,0.0030802771481357634
1898,tại_đây,8.445175849941382,0.0036601304408563776
778,hợp_khẩu_vị,8.253223915592029,0.004067968904053633
1631,thay_đổi,8.113997423952615,0.004392475876970867
686,hoàn_toàn,8.023535194411881,0.004617335430894301
2300,ở_đây,7.997143241860514,0.004685120986248582
1440,quan_tâm,7.996874999999999,0.00468581512190966
1708,thủ_tục,7.996874999999999,0.00468581512190966
735,hướng_dẫn,7.996874999999999,0.00468581512190966
597,giúp_đỡ,7.996874999999999,0.00468581512190966
661,hiếu_khách,7.996874999999999,0.00468581512190966
2148,đào_tạo,7.996874999999999,0.00468581512190966
227,bộ_phận,7.996874999999999,0.00468581512190966
1376,phong_phú,7.957221871524332,0.004789587455161261
498,cửa,7.5029308323563875,0.006159866904808225
2250,đồ_dùng,7.5029308323563875,0.006159866904808225
1160,mở,7.5029308323563875,0.006159866904808225
1535,spa,6.998234356682298,0.008159015230135307
436,cũ,6.890337358199435,0.008666291129038719
666,hiện_đại,6.774736637236223,0.009245713273422338
2101,ăn,6.75665777448142,0.009339853323770245
2161,đèn,6.752637749120749,0.009360919440188246
1723,thực_đơn,6.726759720593982,0.00949769804032267
756,hỏi,6.664062500000002,0.009837639367576508
296,chào_hỏi,6.664062500000002,0.009837639367576508
1470,quản_gia,6.664062500000002,0.009837639367576508
2157,đáp_ứng,6.664062500000002,0.009837639367576508
1477,quầy,6.664062500000002,0.009837639367576508
683,hoàn_hảo,6.664062500000002,0.009837639367576508
1058,massage,6.5072631979044555,0.010743473363573158
1924,tệ,6.024293394636576,0.014110279629767504
1654,thành_phố,6.024293394636576,0.014110279629767504
2186,đơn_điệu,6.002344665885111,0.014286879249109518
1755,toilet,6.002344665885111,0.014286879249109518
409,cây_xanh,5.843189630959358,0.0156374540844402
1524,sang_trọng,5.709323565820325,0.016875040591344988
115,buffet,5.339288742314039,0.020849978415788686
1288,nhẹ_nhàng,5.33125,0.02094635719180538
450,cười,5.33125,0.02094635719180538
1239,nhanh_nhẹn,5.33125,0.02094635719180538
837,khâu,5.33125,0.02094635719180538
2013,vụ,5.33125,0.02094635719180538
1967,vui_chơi,5.33125,0.02094635719180538
1427,phụ_thu,5.33125,0.02094635719180538
1911,tận,5.33125,0.02094635719180538
982,lâm_ninh,5.33125,0.02094635719180538
848,không_chuyên_nghiệp,5.33125,0.02094635719180538
385,cung_cách,5.33125,0.02094635719180538
363,chủ,5.33125,0.02094635719180538
1884,tư_vấn,5.33125,0.02094635719180538
1310,nói_chuyện,5.33125,0.02094635719180538
1871,tính_tiền,5.33125,0.02094635719180538
2133,điều_kiện,5.33125,0.02094635719180538
365,chủ_nhà,5.33125,0.02094635719180538
755,hệ_thống,5.252051582649473,0.021920910839336862
2046,xuống_cấp,5.252051582649473,0.021920910839336862
127,buổi_sáng,5.252051582649473,0.021920910839336862
75,anantara,5.247363297605091,0.021980052999827148
237,bữa_sáng,5.208923498184776,0.02247124410585184
734,hướng,5.123829165778536,0.023599486556470126
728,hư,5.123829165778536,0.023599486556470126
1729,tivi,5.123829165778536,0.023599486556470126
598,giường,5.123829165778536,0.023599486556470126
1713,thức_ăn_ngon,5.0592041874267295,0.02449548363580325
2214,đắt,5.045069790445486,0.02469611256323685
205,bể_bơi,4.757338147836068,0.02917363176884239
101,biển,4.692263060521686,0.030298717220559754
1712,thức_ăn,4.634662998022781,0.03133229731774513
2007,vị_trí,4.634662998022781,0.03133229731774513
1015,lạnh,4.5017584994138335,0.033860015772612856
1868,tín_hiệu,4.5017584994138335,0.033860015772612856
2256,đồ_đạc,4.5017584994138335,0.033860015772612856
509,deluxe,4.5017584994138335,0.033860015772612856
163,bên_trong,4.5017584994138335,0.033860015772612856
2119,đi_bộ,4.5017584994138335,0.033860015772612856
979,lâm,4.4787760925491735,0.03431828862654048
2070,xứng_đáng,4.4787760925491735,0.03431828862654048
2160,đãng,4.410655224208674,0.03571512049397128
1978,vòi,4.410655224208674,0.03571512049397128
1406,phòng_ốc,4.277720523584581,0.03861510163537121
583,gia_đình,4.08526784551257,0.043258594584815666
2176,đông,4.011767597205941,0.045183757035512716
968,làm_tôi,4.011767597205941,0.045183757035512716
834,khánh,4.011767597205941,0.045183757035512716
1293,nhờ,4.011767597205941,0.045183757035512716
614,giờ,4.011767597205941,0.045183757035512716
124,buồng,4.011767597205941,0.045183757035512716
191,bất_tiện,4.008977928577869,0.04525857898024749
553,dọn,4.004785249920068,0.04537127672922093
1800,trình_độ,3.9984374999999996,0.045542464942108826
179,bước_vào,3.9984374999999996,0.045542464942108826
1741,tiếp_đón,3.9984374999999996,0.045542464942108826
1037,lễ_phép,3.9984374999999996,0.045542464942108826
1896,tại_nơi,3.9984374999999996,0.045542464942108826
1875,tôn_trọng,3.9984374999999996,0.045542464942108826
190,bất_ngờ,3.9984374999999996,0.045542464942108826
1016,lạnh_lùng,3.9984374999999996,0.045542464942108826
1815,trả_lời,3.9984374999999996,0.045542464942108826
480,cố_gắng,3.9984374999999996,0.045542464942108826
1583,sớm,3.9984374999999996,0.045542464942108826
495,cứng_nhắc,3.9984374999999996,0.045542464942108826
1932,tồi,3.9984374999999996,0.045542464942108826
298,chào_đón,3.9984374999999996,0.045542464942108826
1471,quản_lí,3.9984374999999996,0.045542464942108826
303,chân_thật,3.9984374999999996,0.045542464942108826
1816,trả_phòng,3.9984374999999996,0.045542464942108826
1827,trễ,3.9984374999999996,0.045542464942108826
1576,sẵn_sàng,3.9984374999999996,0.045542464942108826
663,hiểu,3.9984374999999996,0.045542464942108826
2208,đầy,3.9984374999999996,0.045542464942108826
964,làm_khách,3.9984374999999996,0.045542464942108826
2193,được,3.9984374999999996,0.045542464942108826
2072,xử_lý,3.9984374999999996,0.045542464942108826
969,làm_việc,3.9984374999999996,0.045542464942108826
2169,đón_tiếp,3.9984374999999996,0.045542464942108826
667,hiệu_quả,3.9984374999999996,0.045542464942108826
1332,nấu_ăn,3.799677722926436,0.05126244865864183
1162,mức_giá,3.7514654161781937,0.05276123584922823
1383,pháp,3.7514654161781937,0.05276123584922823
531,dơ,3.7514654161781937,0.05276123584922823
1514,rẻ,3.7514654161781937,0.05276123584922823
1937,tủ,3.7514654161781937,0.05276123584922823
1043,lối,3.7514654161781937,0.05276123584922823
1528,sen,3.7514654161781937,0.05276123584922823
2190,đường,3.7057299807867645,0.054225947033454014
1128,mắc,3.7057299807867645,0.054225947033454014
162,bên_ngoài,3.7057299807867645,0.054225947033454014
758,hỏng,3.7057299807867645,0.054225947033454014
820,khuôn_viên,3.633482121922627,0.056628219368128306
1980,vô_cùng,3.3728027916178194,0.06628090434291817
93,bay,3.3728027916178194,0.06628090434291817
335,chậm,3.1941768988708574,0.07390096307847782
1330,nấu,3.1323580174547336,0.07675265006089385
1769,trang_trí,3.1140638956344553,0.07761906768903615
1825,trẻ_em,3.012146697318288,0.08264277597747498
2199,đạt,3.012146697318288,0.08264277597747498
1735,tiếng,3.0060450249120763,0.08295446708587242
639,gọi,3.0060450249120763,0.08295446708587242
248,canary,3.0011723329425557,0.08320428997451944
1642,thoát,3.0011723329425557,0.08320428997451944
168,bình_minh,3.0011723329425557,0.08320428997451944
705,hình_như,3.0011723329425557,0.08320428997451944
2016,vừa_phải,3.0011723329425557,0.08320428997451944
1849,tv,3.0011723329425557,0.08320428997451944
3,10,3.0011723329425557,0.08320428997451944
1697,thẳng,3.0011723329425557,0.08320428997451944
2115,đc,3.0011723329425557,0.08320428997451944
483,cổ_kính,3.0011723329425557,0.08320428997451944
1306,né,3.0011723329425557,0.08320428997451944
1151,một_chút,3.0011723329425557,0.08320428997451944
696,hài_hòa,3.0011723329425557,0.08320428997451944
1568,sơn,3.0011723329425557,0.08320428997451944
511,di_chuyển,3.0011723329425557,0.08320428997451944
1132,mặn,3.0011723329425557,0.08320428997451944
1785,truyền,3.0011723329425557,0.08320428997451944
2230,đề_nghị,3.0011723329425557,0.08320428997451944
1326,nước_ngọt,3.0011723329425557,0.08320428997451944
1443,quang_cảnh,3.0011723329425557,0.08320428997451944
1325,nước_ngoài,3.0011723329425557,0.08320428997451944
1783,trung_tâm,2.8394641728641554,0.0919748798103896
1488,residence,2.8150586166471285,0.09338348535942836
761,hồ_bơi,2.8150586166471285,0.09338348535942836
1714,thức_ăn_sáng,2.8150586166471285,0.09338348535942836
193,bẩn,2.8150586166471285,0.09338348535942836
772,hỗ_trợ,2.8150586166471285,0.09338348535942836
1956,villas,2.7753907776475186,0.09572329140970562
789,in,2.7753907776475186,0.09572329140970562
916,kỳ_nghỉ,2.7753907776475186,0.09572329140970562
417,có_nhiều,2.736817249280614,0.09805989759564833
1187,nghỉ,2.7038694314185205,0.10010502478967281
277,cho_dù,2.665625,0.10253753921088828
736,hướng_dẫn_viên,2.665625,0.10253753921088828
532,dường_như,2.665625,0.10253753921088828
1343,nồng_nhiệt,2.665625,0.10253753921088828
343,chẳng,2.665625,0.10253753921088828
361,chụp,2.665625,0.10253753921088828
98,bill,2.665625,0.10253753921088828
2166,đòi,2.665625,0.10253753921088828
2174,đôi_khi,2.665625,0.10253753921088828
641,gọi_thêm,2.665625,0.10253753921088828
1466,quên,2.665625,0.10253753921088828
642,gọi_điện,2.665625,0.10253753921088828
788,hữu_ích,2.665625,0.10253753921088828
1877,tôt,2.665625,0.10253753921088828
1679,thương,2.665625,0.10253753921088828
1757,tour,2.665625,0.10253753921088828
1789,trách_nhiệm,2.665625,0.10253753921088828
2194,được_cái,2.665625,0.10253753921088828
306,chìa_khóa,2.665625,0.10253753921088828
1717,thực_hiện,2.665625,0.10253753921088828
2213,đậu,2.665625,0.10253753921088828
548,dễ_mến,2.665625,0.10253753921088828
1076,muộn,2.665625,0.10253753921088828
1534,siêng_năng,2.665625,0.10253753921088828
378,con_người,2.665625,0.10253753921088828
1740,tiếp_xúc,2.665625,0.10253753921088828
295,chào,2.665625,0.10253753921088828
53,agribankresort,2.665625,0.10253753921088828
396,cám_ơn,2.665625,0.10253753921088828
808,khu_nghỉ,2.665625,0.10253753921088828
70,an_ninh,2.665625,0.10253753921088828
962,làm_cho,2.665625,0.10253753921088828
1183,nghĩa,2.665625,0.10253753921088828
1860,tên,2.665625,0.10253753921088828
798,karaoke,2.665625,0.10253753921088828
56,alba,2.665625,0.10253753921088828
1483,reception,2.665625,0.10253753921088828
2123,đi_nghỉ,2.665625,0.10253753921088828
1141,mỉm_cười,2.665625,0.10253753921088828
1592,sự_chuyên_nghiệp,2.665625,0.10253753921088828
1554,sáng_sủa,2.665625,0.10253753921088828
708,hòa,2.665625,0.10253753921088828
1382,phái,2.665625,0.10253753921088828
1629,thanh_tân,2.665625,0.10253753921088828
833,khám_phá,2.665625,0.10253753921088828
1137,mến,2.665625,0.10253753921088828
137,bàn_ăn,2.665625,0.10253753921088828
488,cởi_mở,2.665625,0.10253753921088828
1003,lý_do,2.665625,0.10253753921088828
1886,tươi_cười,2.665625,0.10253753921088828
1621,tay_nghề,2.665625,0.10253753921088828
1001,lúc_nào_cũng,2.665625,0.10253753921088828
1023,lần_đầu,2.665625,0.10253753921088828
1973,vào_lúc,2.665625,0.10253753921088828
1614,sự_tiếp_đón,2.665625,0.10253753921088828
1611,sự_thân_thiện,2.665625,0.10253753921088828
748,hằng,2.665625,0.10253753921088828
455,cả_nhà,2.665625,0.10253753921088828
1606,sự_phục_vụ,2.665625,0.10253753921088828
485,cộng,2.665625,0.10253753921088828
1593,sự_chào_đón,2.665625,0.10253753921088828
6,11h,2.665625,0.10253753921088828
1996,vắng_vẻ,2.665625,0.10253753921088828
1282,nhầm,2.665625,0.10253753921088828
471,cần_thiết,2.665625,0.10253753921088828
1428,phục,2.665625,0.10253753921088828
2273,đợi_chờ,2.665625,0.10253753921088828
1456,quá_trình,2.665625,0.10253753921088828
819,khuôn_mặt,2.665625,0.10253753921088828
1670,thông_tin,2.665625,0.10253753921088828
1761,toàn_thể,2.665625,0.10253753921088828
2121,đi_kèm,2.665625,0.10253753921088828
2031,xe_điện,2.665625,0.10253753921088828
1536,springs,2.665625,0.10253753921088828
1666,thông_báo,2.665625,0.10253753921088828
914,kỳ,2.665625,0.10253753921088828
1537,staff,2.665625,0.10253753921088828
691,huấn_luyện,2.665625,0.10253753921088828
416,có_người,2.665625,0.10253753921088828
1008,lưu_ý,2.665625,0.10253753921088828
177,bưng,2.665625,0.10253753921088828
2009,vịnh,2.665625,0.10253753921088828
2035,xin_lỗi,2.665625,0.10253753921088828
1209,ngày,2.665625,0.10253753921088828
1922,tặng,2.665625,0.10253753921088828
1571,sạn,2.665625,0.10253753921088828
1269,nhìn,2.5955606509895874,0.10716351215088785
466,cảnh_quan,2.5955606509895874,0.10716351215088785
2026,xanh,2.5955606509895874,0.10716351215088785
1845,tuyệt_vời,2.3843424619763063,0.12255644993315859
66,an,2.351801653765257,0.12513830601204537
383,courtyard,2.3347662137832863,0.126513983000939
482,cổ,2.3347662137832863,0.126513983000939
1086,mát_mẻ,2.3347662137832863,0.126513983000939
746,hầu_như,2.3347662137832863,0.126513983000939
2144,đà_lạt,2.3347662137832863,0.126513983000939
317,chăm_sóc,2.3316406904203646,0.1267682019531741
1719,thực_sự,2.3316406904203646,0.1267682019531741
520,du_lịch,2.3316406904203646,0.1267682019531741
1445,quay_lại,2.3316406904203646,0.1267682019531741
1754,to,2.2508792497069168,0.13353850776439097
360,chợ,2.2508792497069168,0.13353850776439097
770,hồ_nước_mặn,2.2508792497069168,0.13353850776439097
2293,ồn_ào,2.2508792497069168,0.13353850776439097
429,công_tắc,2.2508792497069168,0.13353850776439097
769,hồ_mây,2.2508792497069168,0.13353850776439097
503,cửa_sổ,2.2508792497069168,0.13353850776439097
740,hạn_chế,2.2508792497069168,0.13353850776439097
420,có_ăn,2.2508792497069168,0.13353850776439097
926,lau_chùi,2.2508792497069168,0.13353850776439097
742,hải_sản,2.2508792497069168,0.13353850776439097
920,la,2.2508792497069168,0.13353850776439097
2221,đặc_trưng,2.2508792497069168,0.13353850776439097
2286,ẩm,2.2508792497069168,0.13353850776439097
2279,ảnh_hưởng,2.2508792497069168,0.13353850776439097
1625,tham_quan,2.2508792497069168,0.13353850776439097
1519,rửa,2.2508792497069168,0.13353850776439097
891,ks,2.2508792497069168,0.13353850776439097
1620,tay,2.2508792497069168,0.13353850776439097
1516,rỉ_sét,2.2508792497069168,0.13353850776439097
1148,mỗi_ngày,2.2508792497069168,0.13353850776439097
1758,toàn,2.2508792497069168,0.13353850776439097
703,hình,2.2508792497069168,0.13353850776439097
1908,tầm_nhìn,2.2508792497069168,0.13353850776439097
1824,trẻ_con,2.2508792497069168,0.13353850776439097
1988,vải,2.2508792497069168,0.13353850776439097
2050,xài,2.2508792497069168,0.13353850776439097
2053,xây,2.2508792497069168,0.13353850776439097
836,khánh_thành,2.2508792497069168,0.13353850776439097
2069,xứng_với,2.2508792497069168,0.13353850776439097
94,bbq,2.2508792497069168,0.13353850776439097
1957,vinpearl,2.2508792497069168,0.13353850776439097
1869,tính_chất,2.2508792497069168,0.13353850776439097
1955,village,2.2508792497069168,0.13353850776439097
222,bồn,2.2508792497069168,0.13353850776439097
1197,ngoại_cảnh,2.2508792497069168,0.13353850776439097
2129,điều_chỉnh,2.2508792497069168,0.13353850776439097
1938,tủ_lạnh,2.2508792497069168,0.13353850776439097
230,bờ,2.2508792497069168,0.13353850776439097
1891,tường,2.2508792497069168,0.13353850776439097
1935,tổng_thể,2.2508792497069168,0.13353850776439097
561,dừa,2.2508792497069168,0.13353850776439097
2082,ánh_sáng,2.2508792497069168,0.13353850776439097
255,carte,2.2508792497069168,0.13353850776439097
254,car,2.2508792497069168,0.13353850776439097
1024,lầu,2.2508792497069168,0.13353850776439097
576,ghi,2.2508792497069168,0.13353850776439097
245,cable,2.2508792497069168,0.13353850776439097
1012,lạ,2.2508792497069168,0.13353850776439097
1497,riêng_biệt,2.2508792497069168,0.13353850776439097
1228,ngắm,2.2508792497069168,0.13353850776439097
886,kiểu_cổ,2.2508792497069168,0.13353850776439097
318,chăn,2.2508792497069168,0.13353850776439097
1425,phố_cổ,2.2508792497069168,0.13353850776439097
315,chăm_chút,2.2508792497069168,0.13353850776439097
329,chảy_nước,2.2508792497069168,0.13353850776439097
1094,máy_sấy_tóc,2.2508792497069168,0.13353850776439097
166,bình_an,2.2508792497069168,0.13353850776439097
314,chút,2.2508792497069168,0.13353850776439097
528,dãy,2.2508792497069168,0.13353850776439097
2015,vừa_miệng,2.2508792497069168,0.13353850776439097
1079,màn,2.2508792497069168,0.13353850776439097
352,chọn_lựa,2.2508792497069168,0.13353850776439097
1823,trẻ,2.2508792497069168,0.13353850776439097
1662,thích,2.227874708952064,0.13554017306615357
1640,thoáng_mát,2.184376332196526,0.13941752777670563
589,giá,2.1595870908107138,0.14168275875326147
240,bữa_ăn,2.1350007327080887,0.14397039323916616
251,cao,2.1350007327080887,0.14397039323916616
1051,lựa_chọn,2.125145095483433,0.14489905855638335
1458,quá_tệ,2.0815430832356396,0.14908939294389195
1727,tinh_tế,2.0788169864279915,0.14935589196131702
811,khu_vực,2.0788169864279915,0.14935589196131702
806,khu,2.0279020735638915,0.15443365827619196
519,du_khách,1.9375001665245652,0.1639402193647601
989,lãng_mạn,1.9375001665245652,0.1639402193647601
855,không_gian,1.8696893841065152,0.17151065896917692
154,bãi_biển,1.8696893841065152,0.17151065896917692
846,không,1.767388886973312,0.18370555521991824
1145,mọi_thứ,1.767388886973312,0.18370555521991824
2222,đặt,1.7606685228604917,0.18454115191303977
1928,tối,1.7522473203818452,0.18559446215458492
1309,nói_chung,1.7520563066884676,0.18561843467902633
1375,phong_cảnh,1.7520563066884676,0.18561843467902633
1374,phong_cách,1.7475590353374646,0.1861838901076427
2284,ấn_tượng,1.7475590353374646,0.1861838901076427
847,không_biết,1.6864013958089097,0.19407602447967728
754,hết_sức,1.6864013958089097,0.19407602447967728
2274,đứng,1.6864013958089097,0.19407602447967728
601,giải_quyết,1.6864013958089097,0.19407602447967728
468,cảnh_đẹp,1.6864013958089097,0.19407602447967728
1450,quy_định,1.6864013958089097,0.19407602447967728
1512,rất_lâu,1.6864013958089097,0.19407602447967728
1319,nơi_nghỉ,1.6864013958089097,0.19407602447967728
562,em_bé,1.6864013958089097,0.19407602447967728
1832,trời,1.6864013958089097,0.19407602447967728
2126,đi_vào,1.6864013958089097,0.19407602447967728
1181,nghĩ,1.6864013958089097,0.19407602447967728
1295,ninh,1.6864013958089097,0.19407602447967728
1199,ngoại_trừ,1.6864013958089097,0.19407602447967728
90,bar,1.6864013958089097,0.19407602447967728
2268,độc_đáo,1.6816899301484955,0.19470005182452765
201,bếp,1.6816899301484955,0.19470005182452765
1900,tạm_được,1.6816899301484955,0.19470005182452765
1424,phố,1.6816899301484955,0.19470005182452765
2216,đẳng_cấp,1.6816899301484955,0.19470005182452765
157,bãi_tắm,1.6816899301484955,0.19470005182452765
1402,phòng_ngủ,1.673324642601276,0.1958138171287778
1982,vũng_tàu,1.5661790087273668,0.21076278308131657
1195,ngoài_trời,1.5661790087273668,0.21076278308131657
1766,trang_bị,1.5640876868405624,0.21106770662414082
733,hương_vị,1.5005861664712778,0.2205811926635826
1476,quần_áo,1.5005861664712778,0.2205811926635826
646,gối,1.5005861664712778,0.2205811926635826
645,gọn_gàng,1.5005861664712778,0.2205811926635826
1370,phim,1.5005861664712778,0.2205811926635826
484,cổ_điển,1.5005861664712778,0.2205811926635826
637,gắn,1.5005861664712778,0.2205811926635826
1324,nước_mặn,1.5005861664712778,0.2205811926635826
726,hơn_hẳn,1.5005861664712778,0.2205811926635826
729,hư_hỏng,1.5005861664712778,0.2205811926635826
1253,nhà_bếp,1.5005861664712778,0.2205811926635826
1500,room,1.5005861664712778,0.2205811926635826
1231,ngột_ngạt,1.5005861664712778,0.2205811926635826
1331,nấu_nướng,1.5005861664712778,0.2205811926635826
1399,phòng_không,1.5005861664712778,0.2205811926635826
1347,nội_bộ,1.5005861664712778,0.2205811926635826
1548,sàn_gỗ,1.5005861664712778,0.2205811926635826
1242,nhiên,1.5005861664712778,0.2205811926635826
1168,ngay_cạnh,1.5005861664712778,0.2205811926635826
1279,nhạc,1.5005861664712778,0.2205811926635826
1178,nghiệm,1.5005861664712778,0.2205811926635826
1351,nửa,1.5005861664712778,0.2205811926635826
1284,nhận_xét,1.5005861664712778,0.2205811926635826
559,dở,1.5005861664712778,0.2205811926635826
1218,người_già,1.5005861664712778,0.2205811926635826
1316,núi,1.5005861664712778,0.2205811926635826
1171,nghe_nhạc,1.5005861664712778,0.2205811926635826
1344,nổi_bật,1.5005861664712778,0.2205811926635826
1260,nhà_vệ_sinh,1.5005861664712778,0.2205811926635826
571,ga,1.5005861664712778,0.2205811926635826
1337,nếm,1.5005861664712778,0.2205811926635826
1334,nắng,1.5005861664712778,0.2205811926635826
1368,phan_đình_phùng,1.5005861664712778,0.2205811926635826
1258,nhà_tắm,1.5005861664712778,0.2205811926635826
337,chập_chờn,1.5005861664712778,0.2205811926635826
673,hoang_sơ,1.5005861664712778,0.2205811926635826
1993,vật_dụng,1.5005861664712778,0.2205811926635826
1995,vắng,1.5005861664712778,0.2205811926635826
892,kè,1.5005861664712778,0.2205811926635826
1063,miền,1.5005861664712778,0.2205811926635826
1064,miền_trung,1.5005861664712778,0.2205811926635826
47,8h,1.5005861664712778,0.2205811926635826
155,bãi_cát,1.5005861664712778,0.2205811926635826
2219,đặc_sản,1.5005861664712778,0.2205811926635826
1834,trở_lại,1.5005861664712778,0.2205811926635826
2220,đặc_sắc,1.5005861664712778,0.2205811926635826
2130,điều_hoà,1.5005861664712778,0.2205811926635826
1813,trượt,1.5005861664712778,0.2205811926635826
2054,xây_dựng,1.5005861664712778,0.2205811926635826
1812,trưởng,1.5005861664712778,0.2205811926635826
2229,đến_nỗi,1.5005861664712778,0.2205811926635826
1084,mái,1.5005861664712778,0.2205811926635826
1803,trông,1.5005861664712778,0.2205811926635826
1799,trình_bày,1.5005861664712778,0.2205811926635826
1795,trên_cao,1.5005861664712778,0.2205811926635826
674,hoen_ố,1.5005861664712778,0.2205811926635826
1784,truy_cập,1.5005861664712778,0.2205811926635826
2234,để_ý,1.5005861664712778,0.2205811926635826
146,bánh_bèo,1.5005861664712778,0.2205811926635826
2200,đạt_yêu_cầu,1.5005861664712778,0.2205811926635826
1867,tí_xíu,1.5005861664712778,0.2205811926635826
1047,lộng_lẫy,1.5005861664712778,0.2205811926635826
2171,đóng,1.5005861664712778,0.2205811926635826
1155,một_vài,1.5005861664712778,0.2205811926635826
1998,vẻ,1.5005861664712778,0.2205811926635826
84,ban_ngày,1.5005861664712778,0.2205811926635826
1013,lạ_mắt,1.5005861664712778,0.2205811926635826
1020,lần_này,1.5005861664712778,0.2205811926635826
1974,vách_tường,1.5005861664712778,0.2205811926635826
186,bảo_trì,1.5005861664712778,0.2205811926635826
1950,vi,1.5005861664712778,0.2205811926635826
1022,lần_trước,1.5005861664712778,0.2205811926635826
2018,wc,1.5005861664712778,0.2205811926635826
275,chiếu_sáng,1.5005861664712778,0.2205811926635826
2037,xinh_xắn,1.5005861664712778,0.2205811926635826
159,bé_nhỏ,1.5005861664712778,0.2205811926635826
1910,tầng_trệt,1.5005861664712778,0.2205811926635826
2138,điện,1.5005861664712778,0.2205811926635826
1893,tưởng_tượng,1.5005861664712778,0.2205811926635826
269,chi,1.5005861664712778,0.2205811926635826
1045,lỗi,1.5005861664712778,0.2205811926635826
2195,được_nước,1.5005861664712778,0.2205811926635826
1046,lộ_thiên,1.5005861664712778,0.2205811926635826
874,kia,1.5005861664712778,0.2205811926635826
1765,trang,1.5005861664712778,0.2205811926635826
2244,đọng,1.5005861664712778,0.2205811926635826
1668,thông_thoáng,1.5005861664712778,0.2205811926635826
415,có_mùi,1.5005861664712778,0.2205811926635826
418,có_nhà_hàng,1.5005861664712778,0.2205811926635826
2085,âm_thanh,1.5005861664712778,0.2205811926635826
2095,ít_quá,1.5005861664712778,0.2205811926635826
2265,độ,1.5005861664712778,0.2205811926635826
424,côn_trùng,1.5005861664712778,0.2205811926635826
976,lát_gạch,1.5005861664712778,0.2205811926635826
1641,thoáng_đãng,1.5005861664712778,0.2205811926635826
2099,ý_kiến,1.5005861664712778,0.2205811926635826
1634,thiết,1.5005861664712778,0.2205811926635826
1632,thiên,1.5005861664712778,0.2205811926635826
440,cũng,1.5005861664712778,0.2205811926635826
